"TIPO";"PERIODO";"CO_ANO";"CO_PAIS";"NO_PAIS";"CO_PAIS_ISOA3";"NO_PPE_PPI";"NO_FAT_AGREG";"VL_FOB";"KG_LIQUIDO"
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Maquinas e aparelhos p/uso agrícola (exceto trator)";"Produtos Manufaturados";105227814;11305072
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Mármores e granitos, em bruto ou desbastados";"Produtos Básicos";403723;2106258
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Mate";"Produtos Básicos";198806;70800
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Matérias corantes orgânicas sintéticas";"Produtos Manufaturados";1615005;355010
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Matérias,desperdícios e resíduos vegetais p/alim.animal";"Produtos Básicos";814;1110
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Medicamentos para medicina humana e veterinária";"Produtos Manufaturados";40981765;1811830
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Melões frescos";"Produtos Básicos";61330;79370
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Microfones e alto-falantes e suas partes";"Produtos Manufaturados";1166257;139459
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Milho em grãos";"Produtos Básicos";102134;22000
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Minérios de alumínio e seus concentrados";"Produtos Básicos";458569;2401600
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Minérios de ferro e seus concentrados";"Produtos Básicos";88119403;1656686220
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Minérios de manganês e seus concentrados";"Produtos Básicos";29437205;171328000
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Mistura de subst.odorif.p/ind.alimentar,de bebidas,etc.";"Produtos Manufaturados";5001469;411392
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Misturas de aquilbenzenos";"Produtos Manufaturados";56371;14400
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Miudezas de animais, comestíveis";"Produtos Básicos";19482;51240
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Mobiliário p/medicina,odontolog.veterinária,salão belez";"Produtos Manufaturados";63003;3672
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Molas e folhas de molas, de ferro ou aço";"Produtos Manufaturados";1757502;716635
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Moldes para metais,vidro,minerais, borracha ou plástico";"Produtos Manufaturados";2927227;202306
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Molduras de madeira p/ quadros, fotografias, etc.";"Produtos Manufaturados";222;41
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Motocicletas";"Produtos Manufaturados";23579600;1595333
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Motores à pistão, outros";"Produtos Manufaturados";3660177;275372
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Motores para propulsão de embarcações";"Produtos Manufaturados";56177;1734
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Motores para veículos automóveis e suas partes";"Produtos Manufaturados";71077553;6542487
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Motores,geradores e transformadores eletr.e suas partes";"Produtos Manufaturados";35762297;3488775
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Moveis e suas partes, exceto medico-cirúrgicos";"Produtos Manufaturados";17703305;4292981
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Mudas, enxertos e plantas vivas";"Produtos Básicos";33162;784
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Munições de caça e esporte";"Produtos Manufaturados";692032;49675
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Naftas";"Produtos Manufaturados";2568600;4137294
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Objetos de vidro para uso doméstico ou ornamentação";"Produtos Manufaturados";2313849;1829713
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Obras de alumínio";"Produtos Manufaturados";1166426;117121
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Obras de asfalto ou de produtos semelhantes";"Produtos Manufaturados";38885;15677
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Obras de borracha vulcanizada não endurecida, outras";"Produtos Manufaturados";13361331;1097604
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Obras de couro natural ou reconstituído";"Produtos Manufaturados";843831;15726
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Obras de ferro ou aço, outras";"Produtos Manufaturados";5782242;1890890
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Obras de madeira, outras";"Produtos Manufaturados";141585;60208
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Obras de marcenaria ou de carpintaria para construções";"Produtos Manufaturados";564089;231174
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Obras de mármore e granito";"Produtos Manufaturados";1763256;3313951
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Obras de plástico, outras";"Produtos Manufaturados";12206746;1103167
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óleo de rícino";"Produtos Semimanufaturados";22752;9515
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óleo de soja em bruto";"Produtos Semimanufaturados";10538;5920
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óleo de soja refinado";"Produtos Manufaturados";293;180
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óleos ácidos de refinação e ácidos graxos industriais";"Produtos Manufaturados";2686002;1985070
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óleos brutos de petróleo";"Produtos Básicos";22183500;68482225
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óleos combustíveis (óleo diesel,fuel-oil, etc.)";"Produtos Manufaturados";428730;2464500
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óleos essenciais e seus subprodutos";"Produtos Manufaturados";2795540;299760
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óleos lubrificantes";"Produtos Manufaturados";728256;331575
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Ônibus e outros veículos com capacidade >= 10 pessoas";"Produtos Manufaturados";39315542;2878986
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Órgãos e substâncias de animais, p/prepar.prods.farmac.";"Produtos Básicos";1819396;805540
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Outs.sucos de frutas ou prods. hortícolas, cong. ou não";"Produtos Manufaturados";92745;98294
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óxido de propileno (metiloxirano)";"Produtos Manufaturados";7585510;8370146
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óxidos e hidróxidos de alumínio";"Produtos Manufaturados";49594412;153667654
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Óxidos e hidróxidos de ferro";"Produtos Manufaturados";208756;236200
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Painéis de fibras comprimidas de madeira";"Produtos Manufaturados";933185;2675314
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Painéis de partículas e painéis semelhantes, de madeira";"Produtos Manufaturados";2077826;6585559
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Palmitos em conserva";"Produtos Manufaturados";378;75
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Papeis de camada múltipla";"Produtos Manufaturados";10033088;10505454
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Papéis,cartões e têxteis,fotograf.sensib.nao impression";"Produtos Manufaturados";386022;58943
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Papel e cartão kraft, em rolos ou em folhas";"Produtos Manufaturados";35692943;57051971
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Papel e cartão revestidos, impregnados, recobertos,etc.";"Produtos Manufaturados";16465185;5335826
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Papel e cartão, para escrita,impressão ou fins gráficos";"Produtos Manufaturados";29437585;30823951
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Papel p/fabricação de papel higiênico, lenço ou toalha";"Produtos Manufaturados";3944230;3273992
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Papel para cigarros";"Produtos Manufaturados";1268847;582112
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Parafusos,pinos,porcas e artefs.semelhs.de ferro ou aço";"Produtos Manufaturados";6530317;1753502
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Partes de calçados";"Produtos Manufaturados";32768928;1133307
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Partes de motores e turbinas para aviação";"Produtos Manufaturados";37271;12
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Partes e acessórios de equipam. p/movimentação de carga";"Produtos Manufaturados";2753398;372103
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Partes e acessórios de maqs.automat.p/process. de dados";"Produtos Manufaturados";212754;744
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Partes e acessórios para maquinas-ferramentas";"Produtos Manufaturados";1259580;48268
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Partes e pecas de aviões,helicópteros,outs.veíc. aéreos";"Produtos Manufaturados";219703;210
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Partes e pecas para veículos automóveis e tratores";"Produtos Manufaturados";299968802;43509022
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Pasta de cacau";"Produtos Semimanufaturados";6388598;1614500
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Pastas, gazes e ataduras cont.substâncias farmacêuticas";"Produtos Manufaturados";113559;2925
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Pedras p/calcetar, placas p/paviment. de pedra natural";"Produtos Semimanufaturados";6799;14070
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Pedras preciosas ou semipreciosas, trabalhadas";"Produtos Manufaturados";9354;2593
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Pedras preciosas ou semipreciosas,em bruto,não engastad";"Produtos Básicos";12373;5975
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Peixes congelados, frescos ou refrigerados";"Produtos Básicos";174440;98000
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Peleteria, exceto em bruto";"Produtos Semimanufaturados";127021;4080
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Perfis e fios, de ferro ou aço";"Produtos Manufaturados";10814640;14835350
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Peroxido de hidrogênio (agua oxigenada)";"Produtos Manufaturados";3185375;6727205
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Pilhas, baterias e acumuladores elétricos";"Produtos Manufaturados";25055053;7921137
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Pimenta em grão";"Produtos Básicos";3076823;351000
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Pimentões e pimentas trituradas ou em pó";"Produtos Semimanufaturados";4607;640
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Pisos e revestimentos cerâmicos";"Produtos Manufaturados";11852178;27290717
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Pneumáticos";"Produtos Manufaturados";99284339;24368449
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Poliacetais e outros polieteres em formas primárias";"Produtos Manufaturados";2378480;1378129
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Poliamidas em formas primárias";"Produtos Manufaturados";2225888;1028845
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Policloreto de vinila (pvc)";"Produtos Manufaturados";4713897;4485562
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Poliesteres, outros";"Produtos Manufaturados";3956254;1559545
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Polímeros de etileno, propileno e estireno";"Produtos Manufaturados";112434190;87350699
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Prata em barras,fios,perfis de sec.maciça,forma semiman";"Produtos Semimanufaturados";50108;113
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Preparações e artigos farmacêuticos p/ cirurgia, etc.";"Produtos Manufaturados";4992983;46340
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Preparações e conservas, de carne de frango";"Produtos Manufaturados";3804875;1975186
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Preparações e conservas, de carne de peru";"Produtos Manufaturados";69308;38870
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Preparações e conservas, de peixes";"Produtos Manufaturados";4685664;1086331
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Preparações lubrificantes p/tratam.matérias têxteis,etc";"Produtos Manufaturados";472095;99474
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Preparações para alimentação de crianças";"Produtos Manufaturados";1283879;313664
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Preparações para elaboração de bebidas";"Produtos Manufaturados";1667615;600922
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Preparações químicas para usos fotográficos";"Produtos Manufaturados";65531;34992
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Preparações utilizadas na alimentação de animais";"Produtos Manufaturados";5128357;2823014
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Produtos cerâmicos refratários";"Produtos Manufaturados";4367092;2427030
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Produtos da destilação dos alcatroes de hulha";"Produtos Manufaturados";53629;48060
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Produtos de confeitaria sem cacau";"Produtos Manufaturados";4975969;2677710
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Produtos de padaria";"Produtos Manufaturados";4007768;1302663
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Produtos de perfumaria,de toucador e prepars.cosméticas";"Produtos Manufaturados";22364724;3433699
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Produtos hortícolas preparados/conserv.em acido acético";"Produtos Manufaturados";2937039;3349801
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Produtos laminados planos de ferro ou aços";"Produtos Manufaturados";105094338;119560152
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Produtos semimanufaturados de ferro ou aços";"Produtos Semimanufaturados";68131610;162677854
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Proteínas de soja, peptonas e seus derivados";"Produtos Manufaturados";1286079;486354
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Quadros e painéis c/apars.p/comando/distrib. de energia";"Produtos Manufaturados";5436354;139952
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Reboques, semi-reboques, e suas partes";"Produtos Manufaturados";4614882;1695534
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Recipientes para gases, de ferro fundido, ferro ou aço";"Produtos Manufaturados";138363;51226
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Reexportação";"Operações Especiais";3676551;290258
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Refrigeradores, congeladores e semelhs. partes e pecas";"Produtos Manufaturados";12162447;1620480
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Refrigerantes e outras bebidas não alcoólicas,exc.sucos";"Produtos Manufaturados";49891;76296
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Resinas amínicas,fenólicas,poliuretanos,em forma primar";"Produtos Manufaturados";5414927;2422753
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Resinas epóxidas e policarbonatos";"Produtos Manufaturados";2337818;1046360
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Resistências elétricas e partes, exceto de aquecimento";"Produtos Manufaturados";249236;4566
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Rolamentos e engrenagens, partes e pecas";"Produtos Manufaturados";25099137;2101616
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Rolhas,tampas e acessórios p/embalagem,de metais comuns";"Produtos Manufaturados";8045324;1128874
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Roupas de cama, de mesa, de toucador ou de cozinha";"Produtos Manufaturados";3664185;464035
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Sabões, produtos e preparações, para limpeza";"Produtos Manufaturados";36749453;15820605
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Sacos para embalagem, de matérias têxteis";"Produtos Manufaturados";264;14
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Sementes forrageiras exceto de beterraba";"Produtos Básicos";21721;10000
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Serviços de mesa e outs.artigos domésticos, de plástico";"Produtos Manufaturados";1719687;262315
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Silício";"Produtos Manufaturados";919118;507200
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Silos metálicos p/ cereais, fixos,incl.as baterias, etc";"Produtos Manufaturados";893340;508103
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Sisal em cordéis, cordas e cabos";"Produtos Manufaturados";3741;1279
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Soja mesmo triturada";"Produtos Básicos";18095301;51580761
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Suco de abacaxi, congelado ou não";"Produtos Manufaturados";945694;337590
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Suco de laranja congelado";"Produtos Manufaturados";1860990;894881
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Sucos e extratos vegetais e matérias pécticas";"Produtos Semimanufaturados";1777010;147639
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Talheres de metais comuns";"Produtos Manufaturados";1862673;177710
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Tecido atoalhado de algodão";"Produtos Manufaturados";796240;100311
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Tecido e feltro, util. em maqs. p/ fabricação de papel";"Produtos Manufaturados";1439180;15614
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Tecidos de algodão";"Produtos Manufaturados";8951218;1115637
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Tecidos de fibras têxteis, sintéticas ou artificiais";"Produtos Manufaturados";5492921;880007
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Tecidos de malha";"Produtos Manufaturados";4429247;413277
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Tecidos impregnados, revestidos, etc. com plástico";"Produtos Manufaturados";4179020;403504
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Telas para pneumáticos, de fios de alta tenacidade";"Produtos Manufaturados";1275998;276087
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Tereftalato de polietileno";"Produtos Manufaturados";1437665;1341200
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Tintas de impressão";"Produtos Manufaturados";1939911;553454
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Tintas, vernizes e pigmentos aquosos";"Produtos Manufaturados";8524315;2211769
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Torneiras, válvulas e dispositivos semelhantes e partes";"Produtos Manufaturados";6010943;261207
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Tornos para metais";"Produtos Manufaturados";454650;30467
"EXPORTAÇÕES";"Jan-Abr";"2017";"063";"Argentina";"ARG";"Transações especiais - pedras em bruto do cap.71 ncm-sh";"Operações Especiais";204559;22
